id,sent0,sent1,label
1631,he wore his hiking boots and went hiking,he wore his ice skates and went hiking,1
9972,Bell takes a raft rushing up the waterfall,Bell takes a raft rushing down the waterfall,0
4621,Children played together every day.,Children preyed together every day.,1
6691,Sam raised the mountains.,Sam raised the table.,0
836,The dog flew inside the house,The dog ran inside the house,0
8301,The duty of a doctor is to save lives and injuries.,The duty of a doctor is to protect his family and his country.,1
8184,Fish will jump out of the water before it rains,Fish will jump out of the water before stock plunge,1
7937,"If you study hard, you will not be able to graduate","If you study hard, you will graduate smoothly",0
3631,I went to sleep in a bed.,I went to sleep in a tree.,1
6139,"we use ""I have butterflies in my stomach"" to describe a person is very nervous","we use ""I have butterflies in my stomach"" to describe a person is very hungry",1
5011,"There is no speed limitation on Germany highway, thus the driver can drive as far as they can","There is no speed limitation on Germany highway, thus the driver can drive as fast as they can",0
8103,Car exhaust has no adverse effect on the atmosphere.,Car exhaust is harmful to the atmosphere.,0
2619,He gave his crocodile a hug.,He gave his mom a hug.,0
5184,i tried sushi in a Japanese toilet,i tried sushi in a Japanese restaurant,0
5839,private car is a kind of public transport carrier,bus is a kind of public transport carrier,0
5593,I used the dog to search for a review,I used google to search for a review,0
4599,One of the things you do when you sleep is hold a book,One of the things you do when you read is hold a book,0
3481,Everyone dresses up as ghosts for Halloween,People dress up for Halloween,0
7642,Glasses can correct myopia.,Glasses frame can correct myopia.,1
3113,The bird flushed the tree.,The bird flew to the tree.,0
4592,Will had climbed many more monitors.,Will had climbed many more mountains.,0
8065,Running can strengthen the body,Running can not strengthen the body,1
2642,I kissed my desk on its lips.,I kissed my wife on her lips.,0
5267,we need to obey the traffic rule to avoid the traffic accident,we need to obey the business rule to avoid the traffic accident,1
9593,I used paper bags to be environmentally friendly,I used plastic bags to be environmentally friendly,1
3738,My aunt went for a travel alone.,My 5-year-old kid went on a travel alone.,1
5424,she had an operation on her knee at the clinic,she had an operation on her knee at the library,1
6013,"getting home after a happy date, he opened the door and invited his girlfriend in","getting home after a happy date,he closed the door leaving his girlfriend outside",1
5366,I'm just making the sauce for the oxygen,I'm just making the sauce for the cauliflower,0
2500,the kid started crying to get tablets,the kid started crying to get chocolate,0
6202,he wore a flak jacket and went skiing with his friends,he wore a down jacket and went skiing with his friends,0
6110,there are lots of clouds in a cloudy day,there are lots of clouds in a clear day,1
9521,I put my books in the wine rack,I put my books in the bookshelf,0
9641,I sat in the trunk of the taxi with my girlfriend,I sat in the backseat of the taxi with my girlfriend,0
7457,"I dreamed of plenty of coins, but woke up with an empty pocket","I dreamed of plenty of coins, and woke up with a pocket full of coins",1
5182,"it's already 3 p.m., let's have the afternoon tea","it's already 9 p.m., let's have the afternoon tea",1
1118,The cat is on the table,The cat is a table,1
8726,Disposable plastic bags will not lead to great damages to the environment.,Disposable plastic bags will lead to great damages to the environment.,0
5761,"the man was showing off a wristwatch, he was trying to hock it for drug money","the man was showing off a wristwatch, he was trying to donate it for drug money",1
3271,There is a place to sleep in every home.,There is a pool in every home.,1
7431,Hotpot ate me today,I ate hotpot today,0
9837,sprinters' arms are usually strong,sprinters' legs are usually strong,0
8172,People's hair will still be black when they get old,People's hair turn white when they get old,0
4829,The adventurer found its way by watching the stars in the night sky,The adventurer found its way by watching the sun in the night sky,1
9623,I found a lipstick in my mother's makeup cabinet,I found a lipstick in my mother's first-aid kit,1
4951,Driverless cars bring a lot of convenience to human beings,Driverless cars bring nothing but harm to mankind,1
1634,He stuck the ice cream in the freezer before it melted.,He stuck the cat in the freezer before it melted.,1
7570,He washed his hair because it was too long,He cut his hair because it was too long,0
4212,giving assistance is for pleasure,giving assistance is for revenge,1
5273,"I like to swim, especially in the plane","I like to swim, especially in the sea",0
7564,The winter is the coldest season in the whole year,The winter is the hottest season in the whole year,1
4895,Don't forget to turn off the light if you're the first to come,Don't forget to turn off the light if you're the last to leave,0
3388,She was ice skating on ice,She was ice skating on mud,1
3533,I use my phone to call my friends.,I call my friends with an X-ray,1
9323,He wrote a book review after reading the book,He wrote a book review before reading the book,1
8091,He drove into the train station to refuel,He drove into the gas station to refuel,0
1939,My village is in a tree,My house is in a village,0
9104,people became knowledgeable after they read the news,people became ignorant after they read the news,1
9819,we took notes in class for not forgetting the knowledge,we took notes in class for recording what we were thinking,1
41,I use internet on my radio,I use internet in my mobile,0
8355,People can pick strawberries from trees.,People can pick apples from trees.,0
4813,He travelled around the uninhabited island by train,He travelled around the uninhabited island by motorcycle,0
6646,pliers are repairing the air conditioner,Bob's fixing the air conditioner.,0
6527,Aunt folded up the glass.,Aunt folded up the clothes.,0
9014,Tom wore a suit for a job interview yesterday,Tom wore pajamas for a job interview yesterday,1
2101,Please attach your pet in the email,Please attach your resume in the email,0
7275,Motorcycle riders should wear a helmet,Motorcycle riders should wear hats,1
4011,Heat helps bacteria growing.,Heat prevents bacteria from growing.,0
821,She poured trees into a cup.,She poured water into a cup.,0
7301,my home is 2 kilometers from school and I take a plane to school everyday,my home is 2 kilometers from school and I walk to school everyday,0
2854,He let his wife drive his car.,He let his baby drive the car.,1
5247,there is a ruler in the pencil box,there is a pan in the pencil box,1
1411,They drive the car to Chicago,They drive the car flying over Chicago,1
261,He packed his clothes in a pen,He packed his clothes in a bag,0
9659,I can't forget the night that I saw cells with telescope,I can't forget the night that I saw Mars with telescope,0
6423,Pete is listening to music with headphones,Pete is watching movie with headphones,1
6575,Lip gloss can make lips red.,Lipstick can make lips red.,0
2857,clippers is for keeping your nails manageable,cabbages are for keeping your nails manageable,1
6542,The conductor is selling goods to customers.,The salesman is selling goods to customers.,0
1978,The room barged into the house.,He barged into the room,0
5789,human has a tail,dog has a tail,0
9196,emily came upon a puddle on the sidewalk,emily came upon a river on the sidewalk,1
1917,A rug can be put on any type of hat.,A rug can be put on any type of floor.,0
3178,Smartphones are necessary for life.,Food is necessary for life.,0
179,She took the laptop in the car,She took a battle tank in the car.,1
2980,He put the elephant on the cupboard.,He put the vase on the cupboard.,0
4042,The pilot is piloting his plane across the Atlantic,The pilot is piloting his bus across the Atlantic,1
3759,A cupcake is a tiny cake,A cupcake is a large cake,1
7744,We can see stars sometimes when we look up at night,We can always see stars when we look up at night,1
